word,count	
source,294	
sources,861	
soy,62	
speeches,61	
spelt,2	
spend,270	
splitt,24	
spo,40	
spoke,102	
sprinkler,40	
sprinklers,4855	
stage,5	
stair,102	
stances,81	
stand,573	
standards,67	
star,5	
start,121	
started,86	
starts,8	
state,311	
stated,90	
stating,54	
step,57	
stick,900	
stiff,32	
stil,274	
still,1822	
stock,8	
stocks,49	
stood,5	
stop,153	
stops,31	
story,130	
strength,81	
strong,166	
strongly,31	
structure,66	
stuck,624	
stupid,1327	
suffer,18	
suffering,14	
sulad,71	
summit,155	
support,104	
supported,66	
supporters,151	
supporting,54	
supuesto,54	
sure,18	
surrendering,42	
survivor,40	
suspected,65	
suspicious,17	
swamp,147	
swarms,38	
swing,40	
systems,40	
tage,23	
taken,16	
takes,138	
taking,94	
talk,42	
talking,86	
talks,85	
tant,35	
tax,118	
teachers,74	
television,262	
tell,45	
tener,63	
tepki,61	
ter,24	
territory,43	
tha,4	
thank,22	
thanking,73	
theres,36	
theyd,63	
thing,148	
things,125	
think,117	
thinks,97	
thought,38	
thu,238	
thus,51	
ties,238	
time,395	
tired,24	
today,1565	
tol,19	
tolerance,473	
tomar,32	
tomorrow,95	
tonight,54	
took,362	
top,55	
touch,19	
tournament,259	
toutes,44	
tower,36	
toy,49	
trade,199	
tragic,114	
train,40	
traito,8	
traitors,9	
trangres,22	
trap,4	
tras,54	
trat,63	
travelling,12	
travs,20	
treason,253	
treasurer,17	
trekked,900	
trend,17	
trevo,24	
tried,37	
tries,38	
trigger,24	
trist,127	
troops,23	
truly,894	
trump,423	
truth,42	
try,102	
trying,103	
turn,6	
turned,1368	
turning,4	
tweet,193	
tweeted,27	
tweeting,23	
tweets,778	
una,41	
unclear,30	
unconstrained,116	
une,49	
uneducated,66	
unified,67	
unions,238	
unir,105	
unnecessary,570	
unpredictable,2	
unredacted,52	
uphold,24	
upper,185	
urge,971	
urgency,40	
use,68	
useless,48	
usted,105	
vacuou,63	
vast,62	
verification,40	
via,1152	
vilest,60	
vilify,51	
violence,41	
viral,31	
visit,2	
voc,24	
voluntarily,23	
volunteers,38	
vote,677	
voted,647	
voter,27	
voters,186	
votes,40	
wait,54	
waive,2	
wake,41	
walk,102	
wall,138	
want,144	
wanted,17	
wants,183	
war,205	
warns,52	
wasnt,86	
wasted,810	
watch,404	
watched,31	
watching,332	
wave,564	
way,1344	
wealth,41	
